plt_cn,lon,lat,mat,remper
168262694020004,-71.670318,42.690905,9.502862917455332,6.1
168262821020004,-70.592416,41.855397,11.096666452792656,6.4
168262673020004,-72.210862,42.442024,8.611115834162108,6
168262809020004,-71.841933,42.148089,9.42092671607157,6.2
245793540489998,-72.018574,42.366201,8.625798275819042,5
245793552489998,-71.792039,42.176523,9.656163709858514,4.8
168262766020004,-72.203277,42.676423,8.390385347491806,6.3
245793541489998,-71.86756,42.298008,9.498192529380935,4.8
245793539489998,-71.804992,42.442985,9.656510217830666,4.6
168262780020004,-72.180388,42.193453,9.069526108669388,6
245793508489998,-71.585426,42.484204,9.826491878134584,4.8
304151965489998,-73.086263,42.381723,7.690095334338553,6.2
304152007489998,-73.04579,42.70442,6.235592056719399,5.7
304151968489998,-73.228969,42.719999,8.620185482232403,5.6
304151997489998,-73.019835,42.555863,7.0580931528236714,5.9
304152005489998,-73.303162,42.100832,8.684307369028902,5.9
304152071489998,-73.156256,42.33767,7.628386481024011,5.8
304152017489998,-73.066941,42.165285,8.028886251109466,5.5
304151950489998,-73.138353,42.628862,7.058419310684079,5.9
304152069489998,-73.179661,42.491893,8.181121127543763,5.9
304151958489998,-71.175133,42.741131,10.672651502999583,5.2
304151960489998,-72.342366,42.690216,8.65923010704394,5.8
304152068489998,-72.749244,42.506941,8.473292590335031,5.9
304152066489998,-72.439477,42.556243,8.615382460192702,5.2
304152006489998,-72.916777,42.694496,7.543858447488568,5.4
304151995489998,-72.525462,42.643454,9.328034444408802,5.6
304151994489998,-72.327905,42.476115,9.118378086469265,5.8
304152009489998,-72.674735,42.210781,9.87144904986472,5.4
304152016489998,-72.933253,42.087222,8.283571161228915,5.7
304152064489998,-72.224654,42.069296,9.219379872317218,6.1
304151991489998,-72.320302,42.240115,9.71076866318052,5.4
304152008489998,-72.85745,42.452199,8.087948854704685,6.5
304152014489998,-72.803535,42.253737,8.879326733537937,4.8
304152067489998,-72.396793,42.311922,9.13669671596462,5.7
304151961489998,-72.659086,42.291614,10.133912236801295,5.8
304151971489998,-71.418896,42.557522,10.159088148171909,6.1
304152036489998,-71.420948,42.432394,10.571728048506625,6
304151959489998,-71.601042,42.695713,9.804964942485705,5.1
304152046489998,-71.495296,42.078651,10.527961346283412,6.6
304151982489998,-71.066117,42.161616,10.857185685412722,5.9
304151967489998,-70.664341,41.925065,11.231394137713478,6
304152056489998,-70.799773,41.790179,11.13670361340134,6
304151955489998,-71.944689,42.452169,8.574302824206256,6
304151975489998,-71.698278,42.341736,9.844083264715417,5.8
304151990489998,-72.153097,42.440877,8.584778961213951,6
304152047489998,-71.678281,42.062658,10.019486987548968,5
304151989489998,-72.191538,42.619478,8.835378877803098,6
304151978489998,-71.857384,42.592338,9.369315389304168,6.4
304152051489998,-71.728449,42.119112,9.779445638574316,5.9
304151962489998,-72.00554,42.688099,8.131284776804648,5.8
374002706489998,-70.083487,41.726219,11.190561526204915,5.8
374002716489998,-70.463613,41.687232,11.060693379530123,5.9
374002682489998,-73.092429,42.115258,8.146347887459497,5.5
374002662489998,-73.144375,42.483225,7.946045362676857,5.9
374002619489998,-73.227559,42.667969,8.411862094040414,6.5
374002671489998,-73.0514,42.659186,7.507517403997302,5.8
374002656489998,-72.991761,42.505715,6.980395185696101,6.4
374002665489998,-73.376431,42.222087,8.807524622245028,5.7
374002652489998,-72.455658,42.437171,8.635072890934943,6.4
374002661489998,-72.756076,42.565029,8.432317632307807,6.4
374002651489998,-72.378226,42.602511,8.810835017591144,5.7
374002658489998,-72.59261,42.729765,8.414100766738304,5.9
374002670489998,-72.833413,42.730836,6.932177932479988,6.1
374002647489998,-72.288011,42.196189,9.3139069790653,5.3
374002678489998,-72.919357,42.3376,8.133374753599318,5.2
374002649489998,-72.481492,42.146804,10.318036208869355,5.9
374002673489998,-72.664793,42.158462,10.450104210109828,6
374002679489998,-72.959359,42.258121,8.271281533048883,5.3
374002681489998,-72.899796,42.087905,8.413200303701103,5.3
374002723489998,-72.717396,42.319067,9.70803185118647,5.3
374002690489998,-71.136596,42.514771,10.727192262038443,6
374002622489998,-71.459053,42.575038,10.01375017377263,6
374002702489998,-71.011084,41.97882,10.92028264341144,5.2
374002684489998,-71.949923,42.40015,8.70777282302996,6
374002630489998,-71.618026,42.126901,9.938300182862276,6.1
374002668489998,-71.901725,42.6998,8.396880941687252,5.6
374002669489998,-71.957835,42.636847,8.351372295830524,5.3
374002686489998,-71.999422,42.11493,9.353052463293864,6
374002709489998,-71.813025,42.075814,9.326557858265703,6
374002685489998,-72.038548,42.303656,8.915897896549154,6
374002676489998,-72.154517,42.627879,8.454992639169603,5.8
445526342489998,-70.551737,41.785872,10.87868226877546,6
445525919489998,-73.230674,42.324687,8.248918653021494,6.1
445526289489998,-73.082712,42.340565,7.892836477281229,7
445525912489998,-70.975767,42.697337,10.356555238309113,6
445526279489998,-72.345557,42.669703,8.660302371060716,7.1
445525915489998,-72.952674,42.732174,7.095640445713441,6.1
445526278489998,-72.285733,42.693678,8.671693133575006,5.7
445525918489998,-72.835295,42.679387,6.952740474586425,6
445526356489998,-72.509208,42.61235,9.26386335990717,7
445526300489998,-72.800932,42.220304,8.921879569329045,5.7
445525910489998,-72.833389,42.435202,7.682120560777654,6.1
445526358489998,-72.962933,42.531404,6.765003101173095,5.7
445526258489998,-71.618775,42.615676,9.783348616413415,5.1
445525925489998,-71.537699,42.45963,9.846869151882638,6.1
445525932489998,-71.471143,42.530353,9.939449916054457,6
445526360489998,-71.34439,42.219516,10.574746398896414,6.1
445526319489998,-71.372641,42.438048,10.372735502015749,6.1
445526355489998,-72.062844,42.464634,8.384303138333713,7
445526311489998,-71.998941,42.293144,8.712177344326458,6
445526303489998,-72.040568,42.519154,8.229041309764423,6.1
445526353489998,-71.573853,42.078947,9.935062130398974,6
445526312489998,-71.921174,42.172881,9.3537892889521,7.5
511303165126144,-73.097061,42.31197,7.7463914776555,6.6
511303161126144,-73.112412,42.547485,7.536863958754395,6.7
511303164126144,-73.210949,42.386625,7.479593953514474,6.6
511303169126144,-73.315297,42.479961,7.983898963245736,6.7
511303163126144,-73.099785,42.494601,7.623147784265285,6.9
511303159126144,-73.172737,42.16955,7.787598482296588,6.3
511303162126144,-73.211674,42.657238,6.879696552885697,6.7
511303108126144,-70.650626,42.656196,10.442903005464473,6.8
511303149126144,-72.422912,42.487779,8.71484027621829,6.4
511303158126144,-72.926096,42.220897,8.72105471966465,6.9
511303157126144,-72.875176,42.350706,8.184755689048579,7
511303150126144,-72.644675,42.397902,9.34636181600419,6.8
511303125126144,-71.510613,42.686617,9.633201480008129,6.8
511303119126144,-71.195213,42.392149,10.601846053489876,6.1
511303123126144,-71.268472,42.509063,10.223776480275465,6.1
511303139126144,-72.060382,42.103311,9.403201727299951,6.9
511303134126144,-71.835167,42.510809,9.597407646530428,6.8
168262131020004,-76.775479,39.6232,12.299624285749928,5.6
168262092020004,-76.953484,39.37058,13.107369251690509,5.3
168262008020004,-77.515,39.555544,12.080483381989675,4.8
168262101020004,-76.23857,39.702345,12.821956858048262,5
168262074020004,-77.149643,39.30507,12.783619781919802,5.4
168262084020004,-77.446484,39.107415,13.412383711355654,4.9
168262062020004,-78.507568,39.616302,11.142382663373004,5
168262064020004,-78.638407,39.611193,11.078104523791703,5.4
168262066020004,-78.655872,39.571879,12.137261209671388,5
168262017020004,-79.112914,39.692971,8.917903473313885,4.9
168262024020004,-79.263541,39.704305,9.004928200713627,4.9
168262026020004,-79.355601,39.586629,9.346011116101513,5.4
168262018020004,-78.952158,39.712665,8.971451455947317,4.6
168262021020004,-79.152308,39.641666,8.967246550390504,4.7
168262020020004,-79.016069,39.575058,9.63591854430222,5.2
245525866489998,-76.658241,39.527781,13.079150866724408,5.2
168262134020004,-76.709653,39.507884,12.84565183450429,6.6
168262091020004,-76.908717,39.445659,13.042870670388075,6.4
168262053020004,-75.987922,39.617762,13.361656935399367,5.5
245525844489998,-77.606175,39.460274,12.811686441100884,4.9
245525841489998,-77.277047,39.349289,12.933320757541741,4.8
168262087020004,-77.450498,39.636993,12.013005036732848,6.6
245525852489998,-76.237701,39.659987,13.114686246831988,5.3
168262079020004,-77.189441,39.225327,12.884534342818638,6.5
245525847489998,-77.135949,39.268611,12.948276318087673,5.1
245525803489998,-78.515653,39.701177,11.276788744167476,5.3
168262063020004,-78.539861,39.536531,12.122210173986511,5.9
168262025020004,-79.170917,39.564583,9.470826623036364,6
168262023020004,-79.258557,39.400441,8.979271812475279,5.7
304151903489998,-76.865805,39.41006,13.190945118147576,4.8
304151900489998,-76.62984,39.611324,12.460415717600767,6.4
304151863489998,-77.460862,39.5905,12.387048538705853,6.4
304151898489998,-76.491426,39.529366,13.486132944082653,6
304151850489998,-78.764017,39.663289,12.734620908322906,5.5
304151857489998,-78.465008,39.632122,11.780890945643916,6.2
304151856489998,-78.414526,39.675779,11.50480811937021,5.1
304151822489998,-79.095642,39.668409,9.117170393421247,5.5
304151826489998,-79.17772,39.534919,9.520767807684495,5.9
373998403489998,-76.78171,39.272893,13.690855121747777,5.7
373998297489998,-76.714585,39.647355,12.37182680482927,5.9
373998359489998,-76.763004,39.561127,12.470469239570962,5.9
373998349489998,-77.221977999999993,39.368693,12.850124884597145,5.6
373998358489998,-77.464192,39.534354,13.050783634361007,6.1
373998295489998,-77.279036,39.205886,13.23731224535626,6.3
373998401489998,-77.235329,39.039272,13.561108081229358,6
373998372489998,-77.536771,39.693488,11.789769764631655,6.1
373998376489998,-77.705877,39.398942,12.686594323783863,6.1
373998313489998,-78.980645,39.46586,10.717397474147974,6
373998341489998,-78.554666,39.654131,12.104912365125708,5.9
373998342489998,-78.621835,39.597277,11.7999404360891,5.7
373998289489998,-79.460393,39.548046,9.698243827061471,5.5
373998308489998,-79.321551,39.64535,9.656372215627771,6.1
373998318489998,-79.412654,39.273877,9.072284602140874,6.1
373998301489998,-79.203031,39.407213,10.17910242426186,6.1
445525842489998,-76.679563,39.671548,12.335210719365218,6.5
445525818489998,-76.132974,39.69792,12.763429255825397,5.7
445524558489998,-76.340142,39.655534,12.751102253162653,5.6
445525796489998,-77.687697,39.362727,12.719221338209666,5.9
445525798489998,-78.008099,39.622408,12.630321024884235,6
445525808489998,-77.525128,39.654693,11.708606985125057,5.9
445525799489998,-78.415865,39.625831,12.051434452963763,6.5
445525789489998,-78.584719,39.541685,12.379771529092206,6.4
445524562489998,-78.906221,39.522672,12.02378220140515,6.6
445525790489998,-78.707888,39.652141,11.589014147765559,6.1
445524565489998,-79.108861,39.505765,9.392280645471747,6.2
445524561489998,-79.44716,39.505819,9.411553473848553,6.3
445524566489998,-79.173113,39.467589,9.554831995284076,7
511232745126144,-77.532521,39.597518,11.711895819297858,6.8
511232741126144,-77.411802,39.255743,13.178424704319184,7
511232750126144,-77.775588,39.516742,12.7691493094543,6.9
511232754126144,-78.535581,39.615591,11.917744123811659,7.3
511232757126144,-78.833835,39.672366,11.435600183931635,6.1
511232753126144,-78.348445,39.697123,11.874816930533719,7.4
511232756126144,-78.718519,39.586823,12.040993765572702,5.9
171138130020004,-67.30806,44.85901,7.453034720662724,4.7
171138108020004,-67.65003,45.04936,6.836167814457174,4.9
171138132020004,-67.30038,44.76005,7.41658139331786,5.1
171138127020004,-67.28043,44.99234,7.348968922324531,5
171137883020004,-68.01613,44.86236,6.449236033136202,5
171138138020004,-67.23852,45.0709,7.2481456321580895,5
171137540020004,-67.83771,44.88406,7.109946103750275,5.1
171137691020004,-67.81397,45.30151,6.675189572572786,4.7
171137895020004,-67.72403,44.74763,7.272479227487072,5
171137711020004,-67.94866,45.39938,6.3588640616812695,4.8
171137538020004,-67.60452,44.64832,7.454105995957775,4.3
171137637020004,-67.91339,45.01112,6.763435636399929,5
171137636020004,-67.77464,44.92615,6.9366487012501015,4.2
171137881020004,-67.8914,44.857,7.096058088180257,4.5
171137539020004,-67.89125,45.10091,7.003592933602806,4.1
171137491020004,-67.71196,44.97382,6.9257168076452915,4.7
171137880020004,-67.95938,44.93013,6.885824013773492,4.1
171138142020004,-67.60076,44.8362,7.576619694587919,4.8
171138101020004,-67.47939,45.29761,7.049931444469394,5.1
171138126020004,-67.22222,44.897999,7.580840881303497,4.7
171137695020004,-67.768481,45.615083,6.054617236819117,5.2
171137744020004,-69.0637,46.87566,4.243075080470088,4.8
171137616020004,-67.84537,45.99459,5.827528195723242,4.9
171137990020004,-67.8997,47.022,4.8314328667315465,4.7
171137620020004,-68.17363,46.0537,5.541141864411003,5.7
171137709020004,-69.23685,47.12838,4.110015470219831,5
171137944020004,-68.41295,45.72868,6.251616014172707,4.9
171138016020004,-68.70829,46.81758,4.683223295156836,4.7
171137723020004,-69.23779,47.03883,3.9048080569902957,5
171137646020004,-68.11501,46.12074,5.396123898994442,5
171137505020004,-69.24086,46.98189,4.063706365246891,4.9
171137830020004,-68.25556,47.30131,4.2788820270978265,5.2
171137626020004,-68.3317,45.84593,5.833956571100629,5.1
171137615020004,-67.99806,46.26196,5.625322878458955,5.2
171138051020004,-68.21075,46.91348,5.000341342914879,4.8
171138057020004,-68.52345,46.57114,4.8346766848816,5.2
171137648020004,-68.16435,46.14429,5.4480187514035565,5.1
171138019020004,-68.83443,46.78433,4.4799597649524685,4.3
171138095020004,-69.19628,47.1897,3.9955490056641074,5.1
171138011020004,-68.62846,47.13247,4.219943670933456,4.8
171137969020004,-69.48944,46.60689,4.258204643561139,5
171137736020004,-68.70677,47.00999,4.435392806347768,5.3
171138092020004,-69.04018,47.17396,3.987109002669854,5.4
171137867020004,-68.27824,46.6165,4.921519013399215,5.1
171138018020004,-68.7377,46.7762,4.567881640342345,5.3
171137831020004,-68.13661,47.20893,4.4526727923746705,4.7
171137743020004,-68.95245,46.77695,4.18669124435463,4.9
171137619020004,-68.04375,45.96682,5.911971479901195,4.4
171137649020004,-67.83538,45.75766,6.083381864910042,5.1
171137728020004,-69.55889,46.77383,4.129616363500257,5.2
171137871020004,-68.28823,46.40012,5.080485877186419,5
171137741020004,-68.97392,46.94179,4.1574829702821985,4.6
171137742020004,-68.8635,46.81361,4.412083863562638,5.2
171137700020004,-69.7389,46.79398,3.8675837762307594,5.1
171137739020004,-69.06653,47.10065,3.9622533498016517,5
171137868020004,-68.12421,46.50304,5.478001908825519,4.9
171137645020004,-68.04927,46.1907,5.655371509843542,4.5
171137722020004,-69.42864,47.17293,3.995091948000104,5.2
171137872020004,-68.40534,46.47873,4.97133648975723,5
171137875020004,-68.39933,46.23428,5.100897647029484,5.1
171137651020004,-67.83048,45.72897,6.065371846695115,5
171138000020004,-68.17171,45.35346,6.465524490356056,5
171137656020004,-68.06919,45.49019,6.3989849539636054,5
171137690020004,-68.6491,45.50029,6.463237580158193,5.1
171137877020004,-68.47632,46.14671,5.1685671332684535,4.9
171137460020004,-68.5063,45.17267,6.881180727100333,5.3
171137510020004,-68.53447,45.73062,6.366680577388526,5.3
171137476020004,-69.20877,44.87902,6.922650585123648,5
171138073020004,-68.83023,45.5365,6.015764706511407,5.6
171137657020004,-68.47808,44.86221,7.134583115003626,5
171137575020004,-69.1312,44.9374,6.905276093519983,4.9
171138110020004,-68.53756,44.88859,7.283616351024278,5.1
171138152020004,-68.7614,45.81073,5.954027309928392,5
171138115020004,-68.71284,44.72891,7.8535385008857945,5.1
171137924020004,-68.70738,45.89075,5.633183496768718,5.4
171138042020004,-68.71903,45.45256,6.4112143231422465,5.6
171137681020004,-68.23083,45.52283,6.598402325523362,5
171138008020004,-68.47567,45.24076,6.531780821917806,5.3
171137689020004,-68.58089,45.33956,6.852063527709163,4.6
171137683020004,-68.39389,45.54666,6.7175926341792165,5.1
171138081020004,-68.52751,44.9346,7.209593470070113,5.2
171138007020004,-68.36429,45.14139,6.617573483544182,5.3
171137576020004,-69.31135,44.97765,6.7689748484168035,5.7
171137496020004,-68.47659,45.00817,6.938369388926314,4.6
171137922020004,-68.73202,46.13315,5.404391421513594,5.5
171138005020004,-68.17936,45.12068,6.376868839983028,5.1
171137888020004,-68.06313,44.56048,8.002778775856475,4.7
171137660020004,-68.57862,44.39909,8.074858647104321,5
171137658020004,-68.47232,44.54882,8.192034658282807,4.1
171137890020004,-68.12756,44.49637,8.242584587169697,5
171138009020004,-68.365710000000007,44.91191,6.765512451031763,5.1
171137716020004,-68.13442,44.95424,6.732514409761211,4.4
171137717020004,-68.21721,44.82009,7.318755520622801,4.9
171138113020004,-68.53143,44.69964,7.582785512887692,5.1
171137718020004,-68.32499,44.30011,8.566305611697478,5
171138143020004,-68.17901,44.49083,8.444120006487518,5.1
171137971020004,-69.23178,46.56787,4.309339459041354,4.9
171137931020004,-69.05067,45.70015,5.980545325248897,5.1
171137989020004,-69.11964,45.87333,4.602867854380302,5.2
171137987020004,-69.00075,46.01533,3.706729545624673,5
171137824020004,-69.59881,45.77118,4.5302527634304015,5.2
171137912020004,-69.71715,45.4145,4.192180926716067,5
171137475020004,-69.12843,45.25897,6.505978928063475,5.2
171138060020004,-68.90967,45.20788,6.652623218162181,5.6
171138165020004,-69.60428,46.14499,4.471775270105051,4.9
171137775020004,-68.93607,46.4982,4.616227823938914,5.3
171137902020004,-69.6936,46.38701,4.131580894278518,4.9
171137527020004,-69.05846,46.40589,4.49776505227436,4.6
171137517020004,-69.01119,45.77428,5.867368815031047,4.4
171137928020004,-68.93975,45.85004,4.64057770042668,4.9
171137777020004,-69.12721,46.3331,4.418667315417821,4.9
171137471020004,-68.95256,46.07537,4.611292200014968,5.1
171138027020004,-69.31083,45.6559,3.8674707438181506,5.3
171137986020004,-68.89571,46.14397,5.207388651845197,5
171137779020004,-69.0679,46.16035,4.937917072136145,5.1
171137602020004,-69.07309,45.47299,5.166320208598449,5.4
171138166020004,-69.59812,46.24338,4.364383249744236,5.2
171138076020004,-68.88495,45.30455,6.554590662973776,5.1
171137823020004,-69.4735,45.70227,4.462186790428423,4.7
171137612020004,-69.49242,45.23498,5.929370782671932,5.4
171137826020004,-69.66084,45.49564,5.030470736689007,5.5
171138080020004,-69.30976,45.0987,6.313626955610459,4.8
171138028020004,-69.38613,45.53569,4.265059448062478,5
171137914020004,-69.60052,45.24978,5.496048793572375,4.9
171137547020004,-69.7283,46.09442,4.18070380588795,5.8
171137613020004,-69.49943,45.14241,6.163221298999417,5.2
171137511020004,-68.94638,45.14584,6.789438144072666,5.4
171137776020004,-69.24455,46.44025,4.434588354916798,5
171137913020004,-69.58801,45.32253,4.709595466227512,5
171138024020004,-69.18783,45.80121,4.902840531975964,5.2
171137606020004,-69.30073,45.51996,3.898684033236028,5.1
171137784020004,-69.3699,46.05301,4.946976694862381,5
171137465020004,-69.62557,45.07827,5.390410896524192,5.2
171138163020004,-69.42312,46.44496,4.357192467001028,4.9
171137604020004,-69.22726,45.50276,3.5235611626190866,5.6
171137966020004,-69.15936,46.40829,4.455413391720934,5.2
171138075020004,-68.89498,45.40733,6.295579491621489,5.2
171137984020004,-68.83147,46.33356,5.119384684482384,5.2
171138074020004,-68.84901,45.26752,6.536196678536669,5.7
171137820020004,-69.46837,45.92666,4.719760648252115,5
171137605020004,-69.17598,45.34045,5.95241379095241,5.5
171137600020004,-69.15111,45.62444,4.325694662774178,5.3
171138164020004,-69.60767,46.46888,4.187034895326501,4.9
171137925020004,-68.83408,45.98575,4.838339259425595,5
171137608020004,-69.35662,45.37153,4.946045861716196,5.5
171137781020004,-69.43229,46.16743,4.715487998103659,5
171137988020004,-69.19352,46.03798,4.633024490356074,4.8
171137484020004,-69.598127,45.542099,4.959397285225947,5.1
171138025020004,-69.367412,45.834844,4.670406093270458,4.8
171137513020004,-69.65106,44.31165,8.422881702722256,5.2
171137933020004,-69.70766,44.46972,8.37162819073285,4.7
171137559020004,-70.01021,44.28997,8.235162873967615,4.8
171137557020004,-69.99907,44.35539,7.895941125832773,5.2
171137667020004,-69.59376,44.37813,7.927341305486958,4.8
171137630020004,-69.16975,44.12427,8.183278189485245,4.4
171137498020004,-69.29658,44.02668,8.358975409836072,5
171137524020004,-69.23332,44.33104,8.174213077326138,4.9
171138148020004,-69.64104,44.07762,8.429124123562133,4.7
171137670020004,-69.46112,44.05184,8.709747511041257,4.7
171137519020004,-69.35685,44.19612,8.258163285675087,4.6
171137673020004,-69.63737,44.02442,8.747391396561625,4.6
171137672020004,-69.69451,43.99969,8.54861167253038,5
171137663020004,-69.23531,44.61915,7.8355627916261215,5.2
171137666020004,-69.36018,44.38044,8.613662137884575,4.8
171137578020004,-69.35448,44.652589999999996,7.437830488809046,4.8
171138145020004,-68.96937,44.43332,8.424072984504836,4.6
171138121020004,-68.88707,44.46919,8.242478728447756,5.1
171138122020004,-69.00124,44.37374,8.40375267609852,4.1
171137462020004,-69.41475,44.44746,8.024404334156761,5.3
171138120020004,-69.01646,44.62922,8.06745708261596,5
171137664020004,-69.2493,44.55956,8.071234748109893,5
171137461020004,-69.149634,44.501913,8.122253724081142,4.4
171137840020004,-70.20995,46.24489,3.8841525688050638,4.8
171137855020004,-69.42343,45.02929,6.483711569514396,5.2
171138084020004,-70.36866,45.80178,4.185911807271007,5.1
171137552020004,-69.88728,45.8953,4.163493961623885,5.1
171137464020004,-69.41798,45.05531,6.45928662325025,5.2
171138167020004,-69.78756,46.26143,4.227441986675643,5
171138086020004,-70.42978,45.46594,4.200715684806738,4.8
171137805020004,-70.03688,45.52005,4.367076253212578,5
171137791020004,-69.84795,45.27172,5.029890460862845,5
171137906020004,-69.99222,45.99779,4.065635838510862,5.1
171137481020004,-70.08663,46.15046,3.9722974524041113,5.1
171137550020004,-69.798330000000007,46.02128,4.198709421862911,5
171137807020004,-70.20073,45.55245,4.913304064675492,4.2
171137512020004,-69.34765,44.89336,6.885743800327224,5.1
171137812020004,-70.32434,45.40718,4.725907478104636,4.3
171137792020004,-69.94923,45.35295,5.298866244978417,5
171137794020004,-70.06942,45.20769,4.643828317987878,5.3
171137579020004,-69.51714,45.0069,6.169343388976216,4.3
171137808020004,-70.38813,45.73978,4.2640291189460315,4.9
171137531020004,-70.01802,45.05375,4.947109813608798,5.2
171137555020004,-70.02394,45.74391,4.46084063178382,5.2
171137852020004,-69.51262,44.90344,6.8128412805349585,4.8
171137828020004,-69.89531,45.41774,5.115373219053329,4.9
171137827020004,-69.89377,45.65625,4.683513424158501,4.9
171138085020004,-70.36778,45.57392,4.736452516405933,5
171138083020004,-70.25781,45.71139,4.653343813159656,4.9
171138159020004,-70.07944,45.44847,4.30209197295207,4.8
171137829020004,-69.73649,45.34155,4.61957032712029,4.8
171138082020004,-70.2336,45.77101,4.0161788557027664,5
171137811020004,-70.1845,45.30436,4.913755957282224,5
171137809020004,-70.28064,45.47383,4.837315667340363,4.3
171138171020004,-69.75412,46.32155,4.13298700002495,4.9
171137795020004,-70.12514,45.13094,4.550364610624551,4.9
171137554020004,-69.99844,45.82038,4.377383411932025,4.9
171137860020004,-69.94899,44.65454,6.9728313710393115,5.7
171137553020004,-69.84744,45.71254,4.699427227586891,4.6
171137916020004,-69.88966,45.19177,4.23310708136835,5.2
171137813020004,-70.43739,45.25196,4.431149225241417,5
171137915020004,-69.7295,45.16008,4.780739255504581,5.5
171137529020004,-69.72761,45.86939,4.413988322479223,5.4
171137810020004,-70.13441,45.37149,4.732871098136087,4.5
171137905020004,-70.09658,46.24249,3.85300939441575,5
171137801020004,-70.1523,45.839,4.199669386431121,4.9
171137480020004,-69.92032,46.35269,4.068067969159368,4.8
171137798020004,-70.12261,44.9116,6.000581256082041,5.8
171138160020004,-69.9471,45.12563,5.517374242084003,4.7
171137802020004,-69.96426,45.71618,4.522824500336857,4.9
171137485020004,-69.835638,45.489507,5.0463456596052465,5
171137566020004,-70.34481,44.16024,7.646451144047698,4.8
171137561020004,-70.22152,44.29082,7.790481635351957,4.4
171137850020004,-70.74017,43.90212,7.12026220953237,5.3
171137849020004,-70.66054,43.95661,7.733637934476121,5.1
171137848020004,-70.6403,44.03985,7.60738297527259,4.9
171137748020004,-70.82662,44.06689,7.39160528482672,4.6
171137479020004,-70.21128,43.82845,8.8431176235746225,4.9
171137587020004,-70.30433,43.93677,8.608576864535763,4.8
171138036020004,-70.40477,43.62318,9.046529092211781,5.4
171138033020004,-70.15922,43.89498,8.461989883759477,5.4
171137677020004,-69.94797,43.9567,8.519157621578463,4.8
171137937020004,-69.87054,44.02199,8.670180839384187,4.7
171137936020004,-69.80331,44.09692,8.455906567357838,4.7
171137675020004,-69.76058,43.93328,8.669970556678388,5
171137678020004,-69.86716,43.74487,8.618421600918245,4.8
171137573020004,-70.61081,43.21555,9.044922898420538,5
171137474020004,-70.87732,43.68409,7.6799439828330565,4.8
171138157020004,-70.93634,43.60995,7.664963258227895,5
171137473020004,-70.82077,43.75499,7.373986451081653,4.5
171137535020004,-70.72471,43.65028,7.836434987648782,4.2
171137591020004,-70.58731,43.59024,8.76987000024952,4.8
171137592020004,-70.66323,43.50531,8.99686653192605,4.9
171138098020004,-70.93282,43.37922,8.58042892432068,4.6
171137469020004,-70.55777,43.64735,8.545978803303646,4.6
171137574020004,-70.70089,43.19065,10.319842615465234,4.8
171137799020004,-70.52928,44.73544,5.4019906055842455,4.9
171138162020004,-70.24505,44.68945,6.284748608927809,4.9
171138091020004,-70.73913,45.38196,4.878989295605959,4.4
171138169020004,-70.54855,44.88171,3.8389415375402414,4.5
171137956020004,-70.73456,44.90474,4.244476133443119,5
171137862020004,-70.00058,44.58862,6.53815923098036,4.8
171137525020004,-70.76312,45.2794,3.544112832796865,4.9
171138090020004,-70.59991,45.26475,4.55454050951919,4.9
171137909020004,-70.48805,45.18428,4.627306060832903,4.8
171137958020004,-70.67039,44.91214,4.483911782319041,4.8
171137814020004,-70.51838,45.42945,3.4497948324475374,4.9
171138088020004,-70.61921,45.51165,4.619332909149885,5
171137532020004,-70.4873,44.72886,6.2290869077026745,4.4
171137953020004,-70.66316,44.85558,3.3940255632906635,4.8
171137763020004,-70.59916,44.8059,3.828227287471615,5.1
171137863020004,-70.0525,44.51859,7.3293132719514915,4.4
171138173020004,-70.7814,45.06038,4.003134279012897,5
171138087020004,-70.61329,45.41208,3.3478337325648226,5
171138168020004,-70.29936,45.16218,4.9112837163460386,4.3
171138089020004,-70.54911,45.34188,4.114386867779539,4.9
171137797020004,-70.1799,45.08327,4.555851922549105,5
171137800020004,-70.29526,45.02173,3.2876816503231225,5
171137759020004,-70.3763,44.85752,6.140408962746723,4.5
171137758020004,-70.45211,45.11822,4.829901502108432,4.8
171137952020004,-70.66663,45.21035,4.587738678044763,4.2
171138161020004,-70.34794,44.94159,3.9455026573845373,4.8
171137762020004,-70.24935,44.95182,5.065325124136052,4.4
171138156020004,-70.17245,44.60316,7.110110786735538,4.6
171137957020004,-70.647853,44.873132,3.483715846994528,5
171137961020004,-70.88241,44.6806,4.941513898245887,5.3
171137959020004,-70.77369,44.65729,6.500505705089138,6
171137769020004,-70.70176,44.43861,6.2239807834204965,5.7
171137533020004,-70.46535,44.47701,7.220654689722278,4.5
171137753020004,-70.81161,44.52978,6.180211405544327,5.2
171137757020004,-70.98529,44.30993,5.912628939291864,5.4
171137771020004,-70.64487,44.29253,6.963424907053915,5.5
171137851020004,-70.91001,43.91643,7.6070425680564995,4.6
171137764020004,-70.5331,44.64429,5.771961723681916,5
171137962020004,-70.81347,44.76234,4.7513852084736925,5.3
171137847020004,-70.70581,44.15608,7.292949073034417,4.8
171137502020004,-70.91165,44.14712,7.7245346458068225,4.8
171137980020004,-70.40581,44.34538,7.0761338797814135,4.9
171137772020004,-70.68856,44.19921,7.301800908251617,4.7
171137752020004,-70.93195,44.61627,5.040516131446964,5
171137843020004,-71.02234,45.25144,4.279338211442972,4.9
171137789020004,-70.87161,44.94339,4.810788382363933,4.1
171137846020004,-70.57712,44.09506,7.315720737580155,4.5
